shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10324,45.315250,-73.926197,150003,20.898
10324,45.315211,-73.925988,150004,20.915
10324,45.315175,-73.925790,150005,20.931
10324,45.314666,-73.922791,150006,21.173
10324,45.314618,-73.922367,150007,21.207
10324,45.314579,-73.921851,150008,21.247
10324,45.314574,-73.921584,150009,21.268
10324,45.314581,-73.920951,150010,21.318
10324,45.314597,-73.920574,150011,21.348
10324,45.314626,-73.920186,150012,21.378
10324,45.314674,-73.919795,150013,21.409
10324,45.314740,-73.919404,150014,21.441
10324,45.314818,-73.919052,150015,21.470
10324,45.314882,-73.918802,150016,21.491
10324,45.314897,-73.918738,150017,21.496
10324,45.315088,-73.918124,150018,21.549
10324,45.315234,-73.917735,150019,21.583
10324,45.316030,-73.915844,150020,21.756
10324,45.316214,-73.915376,150021,21.798
10324,45.316317,-73.915062,150022,21.825
10324,45.316449,-73.914565,150023,21.867
10324,45.316521,-73.914224,150024,21.895
10324,45.316575,-73.913847,150025,21.925
10324,45.316613,-73.913580,150026,21.946
10324,45.316644,-73.913239,150027,21.973
10324,45.316664,-73.913086,150028,21.985
10324,45.316690,-73.912968,150029,21.995
10324,45.316705,-73.912666,150030,22.019
10324,45.316706,-73.912350,150031,22.044
10324,45.316690,-73.911850,150032,22.083
10324,45.316663,-73.911517,150033,22.109
10324,45.316608,-73.911017,150034,22.149
10324,45.316551,-73.910588,150035,22.183
10324,45.316541,-73.910509,150036,22.189
10324,45.316493,-73.910169,150037,22.216
10324,45.316409,-73.909665,150038,22.257
10324,45.316358,-73.909429,150039,22.276
10324,45.316287,-73.909102,150040,22.303
10324,45.316228,-73.908837,150041,22.325
10324,45.315855,-73.907122,150042,22.466
10324,45.315625,-73.906068,150043,22.552
10324,45.315551,-73.905740,150044,22.579
10324,45.315270,-73.904494,150045,22.682
10324,45.315073,-73.903563,150046,22.758
10324,45.314917,-73.902824,150047,22.819
10324,45.314775,-73.902183,150048,22.872
10324,45.314662,-73.901724,150049,22.910
10324,45.314475,-73.901094,150050,22.963
10324,45.314396,-73.900929,150051,22.979
10324,45.314253,-73.900535,150052,23.014
10324,45.314173,-73.900270,150053,23.036
10324,45.314118,-73.900066,150054,23.053
10324,45.314039,-73.899734,150055,23.081
10324,45.313973,-73.899405,150056,23.108
10324,45.313918,-73.899075,150057,23.134
10324,45.313895,-73.898905,150058,23.148
10324,45.313874,-73.898744,150059,23.160
10324,45.313849,-73.898409,150060,23.187
10324,45.313841,-73.898173,150061,23.205
10324,45.313841,-73.898173,160001,23.205
10324,45.313838,-73.898091,160002,23.212
10324,45.313836,-73.898067,160003,23.214
10324,45.313836,-73.897932,160004,23.224
10324,45.313838,-73.897531,160005,23.256
10324,45.313871,-73.896479,160006,23.338
10324,45.313979,-73.893541,160007,23.569
10324,45.313997,-73.892732,160008,23.633
10324,45.313999,-73.892667,160009,23.638
10324,45.313999,-73.892667,170001,23.638
10324,45.314032,-73.890966,170002,23.771
10324,45.314035,-73.890823,170003,23.782
10324,45.314107,-73.886854,170004,24.094
10324,45.314178,-73.883824,170005,24.332
10324,45.314178,-73.883824,180001,24.332
10324,45.314180,-73.883744,180002,24.338
10324,45.314218,-73.882050,180003,24.471
10324,45.314233,-73.881751,180004,24.494
10324,45.314253,-73.881567,180005,24.509
10324,45.314268,-73.881513,180006,24.514
10324,45.314269,-73.881437,180007,24.520
10324,45.314273,-73.881069,180008,24.548
10324,45.314280,-73.880523,180009,24.591
10324,45.314312,-73.880111,180010,24.624
10324,45.314315,-73.880096,180011,24.625
10324,45.314361,-73.879704,180012,24.656
10324,45.314398,-73.879467,180013,24.675
10324,45.314402,-73.879443,180014,24.677
10324,45.314456,-73.879198,180015,24.697
10324,45.314543,-73.878903,180016,24.722
10324,45.314551,-73.878818,180017,24.729
10324,45.314543,-73.878750,180018,24.734
10324,45.314524,-73.878691,180019,24.739
10324,45.314494,-73.878642,180020,24.745
10324,45.314453,-73.878605,180021,24.750
10324,45.314404,-73.878577,180022,24.756
10324,45.314353,-73.878555,180023,24.762
10324,45.313345,-73.878648,180024,24.874
10324,45.313379,-73.878555,180025,24.882
10324,45.313555,-73.877867,180026,24.940
10324,45.313555,-73.877867,190001,24.940
10324,45.313850,-73.876712,190002,25.036
10324,45.313882,-73.876549,190003,25.049
10324,45.313959,-73.876295,190004,25.071
10324,45.313959,-73.876295,200001,25.071
10324,45.314025,-73.876074,200002,25.090
10324,45.314346,-73.874897,200003,25.189
10324,45.314491,-73.874384,200004,25.232
10324,45.314509,-73.874291,200005,25.240
10324,45.314509,-73.874291,210001,25.240
10324,45.314523,-73.874220,210002,25.245
10324,45.314665,-73.873666,210003,25.292
10324,45.314847,-73.872954,210004,25.351
10324,45.314881,-73.872853,210005,25.360
10324,45.314881,-73.872853,220001,25.360
10324,45.314908,-73.872767,220002,25.367
10324,45.315127,-73.871941,220003,25.436
10324,45.315366,-73.871026,220004,25.513
10324,45.315417,-73.870806,220005,25.531
10324,45.315417,-73.870806,230001,25.531
10324,45.315430,-73.870751,230002,25.536
10324,45.315732,-73.869584,230003,25.633
10324,45.315784,-73.869409,230004,25.648
10324,45.316065,-73.868275,230005,25.742
10324,45.316065,-73.868275,240001,25.742
10324,45.316067,-73.868268,240002,25.743
10324,45.316132,-73.867966,240003,25.768
10324,45.316185,-73.867728,240004,25.787
10324,45.316329,-73.867142,240005,25.836
10324,45.316388,-73.866785,240006,25.865
10324,45.316416,-73.866654,240007,25.875
10324,45.316439,-73.866591,240008,25.881
10324,45.316491,-73.865589,240009,25.960
10324,45.316542,-73.863572,240010,26.118
10324,45.316546,-73.863456,240011,26.127
10324,45.316546,-73.863456,250001,26.127
10324,45.316549,-73.863327,250002,26.137
10324,45.316589,-73.862292,250003,26.218
10324,45.316600,-73.862030,250004,26.239
10324,45.316637,-73.861272,250005,26.299
10324,45.316667,-73.860792,250006,26.337
10324,45.316711,-73.860111,250007,26.390
10324,45.316711,-73.860111,260001,26.390
10324,45.316751,-73.859485,260002,26.439
10324,45.316810,-73.858563,260003,26.512
10324,45.316846,-73.858015,260004,26.555
10324,45.316977,-73.855984,260005,26.715
10324,45.316983,-73.855909,260006,26.721
10324,45.316983,-73.855909,270001,26.721
10324,45.317014,-73.855479,270002,26.755
10324,45.317051,-73.855086,270003,26.786
10324,45.317128,-73.854504,270004,26.832
10324,45.317262,-73.853740,270005,26.894
10324,45.317377,-73.853172,270006,26.941
10324,45.317436,-73.852904,270007,26.963
10324,45.317569,-73.852297,270008,27.012
10324,45.317569,-73.852297,280001,27.012
10324,45.317668,-73.851851,280002,27.049
10324,45.317983,-73.850334,280003,27.173
10324,45.318099,-73.849703,280004,27.224
10324,45.318162,-73.849366,280005,27.252
10324,45.318285,-73.848589,280006,27.314
10324,45.318327,-73.848315,280007,27.336
10324,45.318327,-73.848315,290001,27.336
10324,45.318494,-73.847184,290002,27.427
10324,45.318508,-73.847090,290003,27.434
10324,45.318553,-73.846793,290004,27.458
10324,45.318722,-73.845657,290005,27.549
10324,45.318793,-73.845160,290006,27.589
10324,45.318835,-73.844801,290007,27.618
10324,45.318856,-73.844454,290008,27.645
10324,45.318861,-73.844285,290009,27.658
10324,45.318861,-73.844170,290010,27.667
10324,45.318861,-73.844111,290011,27.672
10324,45.318845,-73.843768,290012,27.699
10324,45.318830,-73.843599,290013,27.712
10324,45.318766,-73.843100,290014,27.752
10324,45.318737,-73.842889,290015,27.769
10324,45.318699,-73.842619,290016,27.790
10324,45.318574,-73.841712,290017,27.863
10324,45.318571,-73.841670,290018,27.866
10324,45.318565,-73.841608,290019,27.871
10324,45.318565,-73.841608,300001,27.871
10324,45.318541,-73.841353,300002,27.891
10324,45.318532,-73.841173,300003,27.905
10324,45.318531,-73.840812,300004,27.934
10324,45.318552,-73.840451,300005,27.962
10324,45.318595,-73.840114,300006,27.989
10324,45.318620,-73.839912,300007,28.005
10324,45.318691,-73.839562,300008,28.034
10324,45.318782,-73.839225,300009,28.062
10324,45.318876,-73.838952,300010,28.086
10324,45.318893,-73.838901,300011,28.090
10324,45.318954,-73.838742,300012,28.104
10324,45.319094,-73.838438,300013,28.133
10324,45.319148,-73.838334,300014,28.143
10324,45.319148,-73.838334,310001,28.143
10324,45.319176,-73.838283,310002,28.148
10324,45.319277,-73.838093,310003,28.166
10324,45.319329,-73.837995,310004,28.176
10324,45.319913,-73.836988,310005,28.278
10324,45.319913,-73.836988,320001,28.278
10324,45.319923,-73.836972,320002,28.280
10324,45.320494,-73.835985,320003,28.380
10324,45.320971,-73.835162,320004,28.464
10324,45.323252,-73.831227,320005,28.863
10324,45.325327,-73.827649,320006,29.227
10324,45.325327,-73.827649,330001,29.227
10324,45.325600,-73.827177,330002,29.274
10324,45.326029,-73.826433,330003,29.350
10324,45.326261,-73.826050,330004,29.390
10324,45.326498,-73.825671,330005,29.429
10324,45.326862,-73.825120,330006,29.488
10324,45.327240,-73.824591,330007,29.547
