stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72246,Don-Quichotte / Iberville,  45.377707, -73.929686,4,72246,0
72247,Perrot / 150e Avenue,  45.353834, -73.912725,4,72247,0
72248,Perrot / 150e Avenue,  45.353788, -73.912872,4,72248,0
72249,Antoine-De La Fresnaye / Virginie-Roy,  45.383194, -73.922911,4,72249,0
72250,Antoine-De La Fresnaye / Virginie-Roy,  45.383148, -73.923045,4,72250,0
72251,Francoise-Cuillerier / Charles-Le Moyne,  45.382061, -73.924935,4,72251,0
72252,Francoise-Cuillerier / Charles-Le Moyne,  45.382329, -73.925081,4,72252,0
72253,Francoise-Cuillerier / Hubert-Leduc,  45.379085, -73.926526,4,72253,0
72254,Hubert-Leduc / Francoise-Cuillerier,  45.378986, -73.926597,4,72254,0
72255,Virginie-Roy / Jean-Paul-Lemieux,  45.385026, -73.929675,4,72255,0
72256,Virginie-Roy / Jean-Paul-Lemieux,  45.384870, -73.930004,4,72256,0
72257,Rouleau / Rester,  45.380682, -73.940895,4,72257,0
72258,Rouleau / Rester,  45.380831, -73.940975,4,72258,0
72259,Rouleau / Francois-Rapin,  45.382817, -73.939896,4,72259,0
72260,Francois-Rapin / Rouleau,  45.382931, -73.939784,4,72260,0
72261,Roger-Maillet / Lucien-Thériault,  45.387057, -73.921562,4,72261,0
72262,Roger-Maillet / Lucien-Thériault,  45.387234, -73.921594,4,72262,0
72263,Saint-Joseph / Perrot,  45.388963, -73.922486,4,72263,0
72264,Perrot / Saint-Joseph,  45.389045, -73.922468,4,72264,0
72265,Lucien-Thériault / Sylvio-Leduc,  45.384894, -73.923600,4,72265,0
72266,Sylvio-Leduc / Lucien-Thériault,  45.385007, -73.923510,4,72266,0
72267,Antoine-De La Fresnaye / Lucien-Thériault,  45.383916, -73.922505,4,72267,0
72268,Lucien-Thériault / Antoine-De La Fresnaye,  45.383995, -73.922618,4,72268,0
72269,Pasteur / Virginie-Roy,  45.384369, -73.926752,4,72269,0
72270,Pasteur / Virginie-Roy,  45.384587, -73.926505,4,72270,0
72271,Pasteur / Parmentier,  45.386033, -73.926005,4,72271,0
72272,Pasteur / Parmentier,  45.386110, -73.926189,4,72272,0
72273,Pasteur / Ponsard,  45.387109, -73.926994,4,72273,0
72274,Pasteur / Ponsard,  45.387146, -73.927242,4,72274,0
72275,Pasteur / Paré,  45.388324, -73.926987,4,72275,0
72276,Pasteur / Paré,  45.388459, -73.927048,4,72276,0
72277,Perrot / 38e Avenue,  45.391120, -73.936712,4,72277,0
72278,Perrot / Saint-Joseph,  45.356172, -73.918606,4,72278,0
