shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
300083,45.394118,-73.554928,350011,12.630
300083,45.394129,-73.554315,350012,12.678
300083,45.394131,-73.554084,350013,12.696
300083,45.394131,-73.554084,360001,12.696
300083,45.394133,-73.553932,360002,12.708
300083,45.394145,-73.553550,360003,12.738
300083,45.394145,-73.552987,360004,12.782
300083,45.394150,-73.552566,360005,12.815
300083,45.394154,-73.552451,360006,12.824
300083,45.394150,-73.552298,360007,12.836
300083,45.394150,-73.552004,360008,12.859
300083,45.394125,-73.551683,360009,12.885
300083,45.394079,-73.551411,360010,12.906
300083,45.393993,-73.551009,360011,12.939
300083,45.393975,-73.550930,360012,12.946
300083,45.393975,-73.550930,370001,12.946
300083,45.393941,-73.550785,370002,12.958
300083,45.393828,-73.550296,370003,12.998
300083,45.393613,-73.549426,370004,13.070
300083,45.393414,-73.548620,370005,13.137
300083,45.393395,-73.548550,370006,13.143
300083,45.393395,-73.548550,380001,13.143
300083,45.393366,-73.548438,380002,13.153
300083,45.392029,-73.549118,380003,13.310
300083,45.391035,-73.549631,380004,13.428
300083,45.391035,-73.549631,390001,13.428
300083,45.390976,-73.549662,390002,13.435
300083,45.390262,-73.550024,390003,13.519
300083,45.388377,-73.550961,390004,13.741
300083,45.388286,-73.551053,390005,13.754
300083,45.387785,-73.551302,390006,13.813
300083,45.387325,-73.551533,390007,13.867
300083,45.387325,-73.551533,400001,13.867
300083,45.387283,-73.551553,400002,13.872
300083,45.386775,-73.551784,400003,13.931
300083,45.386585,-73.551868,400004,13.953
300083,45.386477,-73.551856,400005,13.965
300083,45.386444,-73.551600,400006,13.986
300083,45.386383,-73.551231,400007,14.015
300083,45.386245,-73.550572,400008,14.069
300083,45.386169,-73.550209,400009,14.099
300083,45.386123,-73.550023,400010,14.114
300083,45.386037,-73.549856,400011,14.130
300083,45.385813,-73.549008,400012,14.201
300083,45.385391,-73.547592,400013,14.322
300083,45.385324,-73.547415,400014,14.338
300083,45.385265,-73.547289,400015,14.350
300083,45.385190,-73.547219,400016,14.359
300083,45.385113,-73.547170,400017,14.369
300083,45.384549,-73.547450,400018,14.435
300083,45.384227,-73.547611,400019,14.473
300083,45.384296,-73.547830,400020,14.492
300083,45.384382,-73.547874,400021,14.502
300083,45.384434,-73.547848,400022,14.508
300084,45.384434,-73.547848,10001,0.000
300084,45.384622,-73.547753,10002,0.022
300084,45.384549,-73.547450,10003,0.047
300084,45.385113,-73.547170,10004,0.114
300084,45.385384,-73.547036,10005,0.146
300084,45.384730,-73.544460,10006,0.360
300084,45.384627,-73.544121,10007,0.389
300084,45.384511,-73.543796,10008,0.417
300084,45.384311,-73.543337,10009,0.460
300084,45.383908,-73.542610,10010,0.532
300084,45.383668,-73.542017,10011,0.586
300084,45.383609,-73.541862,10012,0.600
300084,45.383543,-73.541747,10013,0.611
300084,45.383473,-73.541678,10014,0.621
300084,45.383355,-73.541614,10015,0.635
300084,45.383198,-73.541553,10016,0.653
300084,45.382960,-73.541477,10017,0.680
300084,45.382823,-73.541476,10018,0.695
300084,45.382454,-73.541437,10019,0.736
300084,45.382187,-73.541409,10020,0.766
300084,45.381800,-73.541384,10021,0.809
300084,45.381706,-73.541371,10022,0.820
300084,45.381706,-73.541371,20001,0.820
300084,45.381621,-73.541359,20002,0.829
300084,45.381558,-73.541342,20003,0.836
300084,45.381396,-73.541332,20004,0.854
300084,45.380483,-73.541170,20005,0.957
300084,45.379982,-73.541073,20006,1.013
300084,45.379774,-73.541051,20007,1.036
300084,45.379774,-73.541051,30001,1.036
300084,45.379668,-73.541040,30002,1.048
300084,45.379409,-73.540998,30003,1.077
300084,45.378709,-73.540914,30004,1.155
300084,45.378315,-73.540850,30005,1.199
300084,45.377706,-73.540733,30006,1.267
300084,45.376983,-73.540546,30007,1.349
300084,45.376894,-73.540527,30008,1.359
300084,45.376804,-73.540521,30009,1.369
300084,45.376641,-73.540562,30010,1.387
300084,45.376598,-73.540588,30011,1.393
300084,45.376598,-73.540588,40001,1.393
300084,45.376512,-73.540643,40002,1.403
300084,45.376733,-73.541615,40003,1.483
300084,45.376986,-73.542679,40004,1.571
300084,45.377576,-73.545111,40005,1.773
300084,45.377576,-73.545111,50001,1.773
300084,45.377614,-73.545262,50002,1.785
300084,45.377811,-73.546106,50003,1.855
300084,45.378007,-73.547000,50004,1.928
300084,45.378048,-73.547143,50005,1.940
300084,45.378141,-73.547596,50006,1.977
300084,45.378190,-73.547753,50007,1.991
300084,45.378275,-73.548180,50008,2.026
300084,45.378300,-73.548258,50009,2.032
300084,45.378426,-73.548803,50010,2.077
300084,45.378519,-73.549269,50011,2.115
300084,45.378572,-73.549566,50012,2.139
300084,45.378580,-73.549618,50013,2.143
300084,45.378610,-73.549786,50014,2.157
300084,45.378640,-73.549967,50015,2.171
300084,45.378653,-73.550134,50016,2.185
300084,45.378658,-73.550179,50017,2.188
300084,45.378658,-73.550179,60001,2.188
300084,45.378673,-73.550340,60002,2.201
300084,45.378670,-73.550429,60003,2.208
300084,45.378673,-73.550621,60004,2.223
300084,45.378672,-73.550940,60005,2.248
300084,45.378657,-73.551447,60006,2.288
300084,45.378605,-73.553554,60007,2.453
300084,45.378604,-73.553861,60008,2.477
300084,45.378590,-73.554026,60009,2.490
300084,45.378589,-73.554333,60010,2.514
300084,45.378590,-73.554575,60011,2.533
300084,45.378587,-73.554652,60012,2.539
300084,45.378596,-73.554838,60013,2.554
300084,45.378596,-73.554838,70001,2.554
300084,45.378598,-73.554883,70002,2.557
300084,45.378595,-73.554959,70003,2.563
300084,45.378608,-73.555113,70004,2.575
300084,45.378629,-73.555306,70005,2.591
300084,45.378641,-73.555486,70006,2.605
300084,45.378681,-73.555923,70007,2.639
300084,45.378724,-73.556245,70008,2.665
300084,45.378733,-73.556335,70009,2.672
300084,45.378751,-73.556528,70010,2.687
300084,45.378759,-73.556567,70011,2.690
300084,45.378772,-73.556734,70012,2.704
300084,45.378775,-73.556913,70013,2.717
300084,45.378788,-73.557054,70014,2.729
300084,45.378784,-73.557194,70015,2.740
300084,45.378797,-73.557336,70016,2.751
300084,45.378792,-73.557489,70017,2.763
300084,45.378797,-73.557885,70018,2.794
300084,45.378777,-73.558510,70019,2.843
300084,45.378768,-73.559046,70020,2.885
300084,45.378764,-73.559366,70021,2.910
300084,45.378764,-73.559366,80001,2.910
300084,45.378763,-73.559480,80002,2.919
300084,45.378743,-73.560373,80003,2.989
300084,45.378730,-73.560768,80004,3.020
300084,45.378738,-73.561356,80005,3.066
300084,45.378760,-73.561672,80006,3.091
300084,45.378783,-73.561921,80007,3.111
300084,45.378802,-73.562152,80008,3.129
300084,45.378831,-73.562371,80009,3.146
300084,45.378887,-73.562592,80010,3.165
300084,45.378934,-73.562800,80011,3.182
300084,45.378967,-73.562891,80012,3.190
300084,45.379000,-73.562996,80013,3.199
300084,45.379056,-73.563191,80014,3.216
300084,45.379113,-73.563374,80015,3.231
300084,45.379196,-73.563609,80016,3.252
300084,45.379233,-73.563765,80017,3.265
300084,45.379275,-73.563957,80018,3.280
300084,45.379322,-73.564195,80019,3.300
300084,45.379294,-73.564216,80020,3.303
300084,45.379182,-73.564283,80021,3.317
300084,45.378812,-73.564447,80022,3.360
300084,45.378362,-73.564611,80023,3.412
300084,45.378362,-73.564611,90001,3.412
300084,45.378281,-73.564640,90002,3.421
300084,45.378172,-73.564680,90003,3.433
300084,45.377784,-73.564844,90004,3.478
300084,45.377535,-73.564983,90005,3.508
300084,45.377369,-73.565101,90006,3.529
300084,45.377292,-73.565156,90007,3.538
300084,45.377058,-73.565370,90008,3.569
300084,45.376826,-73.565615,90009,3.601
300084,45.376094,-73.566443,90010,3.705
300084,45.375962,-73.566593,90011,3.724
300084,45.375911,-73.566650,90012,3.732
300084,45.375552,-73.567014,90013,3.781
300084,45.375549,-73.567017,90014,3.781
300084,45.375549,-73.567017,100001,3.781
300084,45.375487,-73.567075,100002,3.789
300084,45.375305,-73.567246,100003,3.814
300084,45.374457,-73.568027,100004,3.926
300084,45.373290,-73.569049,100005,4.079
300084,45.373060,-73.569262,100006,4.109
300084,45.372905,-73.569406,100007,4.130
300084,45.371797,-73.570431,100008,4.277
300084,45.371764,-73.570459,100009,4.281
300084,45.371844,-73.570650,100010,4.299
300084,45.372214,-73.571454,100011,4.374
300084,45.372247,-73.571558,100012,4.383
300084,45.372270,-73.571687,100013,4.393
300084,45.372294,-73.571778,100014,4.401
300084,45.372305,-73.571971,100015,4.416
300084,45.372316,-73.572189,100016,4.433
300084,45.372322,-73.572278,100017,4.440
300084,45.372321,-73.572329,100018,4.444
300084,45.372323,-73.572358,100019,4.446
300084,45.372323,-73.572358,110001,4.446
300084,45.372334,-73.572484,110002,4.456
300084,45.372341,-73.572535,110003,4.460
300084,45.372380,-73.572729,110004,4.476
300084,45.372577,-73.573573,110005,4.546
300084,45.372807,-73.574575,110006,4.628
300084,45.372807,-73.574575,120001,4.628
300084,45.372845,-73.574740,120002,4.642
300084,45.373051,-73.575609,120003,4.714
300084,45.373608,-73.577959,120004,4.908
300084,45.373608,-73.577959,130001,4.908
300084,45.373644,-73.578114,130002,4.921
300084,45.373976,-73.579515,130003,5.037
300084,45.374181,-73.580395,130004,5.109
300084,45.374181,-73.580395,140001,5.109
300084,45.374205,-73.580501,140002,5.118
300084,45.374322,-73.581046,140003,5.163
300084,45.374345,-73.581175,140004,5.173
300084,45.374359,-73.581291,140005,5.182
300084,45.374365,-73.581393,140006,5.191
300084,45.374339,-73.581622,140007,5.209
300084,45.374264,-73.582383,140008,5.269
300084,45.374218,-73.582947,140009,5.313
300084,45.374150,-73.583820,140010,5.382
300084,45.374150,-73.583820,150001,5.382
300084,45.374137,-73.583992,150002,5.396
300084,45.374715,-73.584102,150003,5.460
300084,45.374884,-73.584133,150004,5.479
